protein_id,seq_hash,aro_name
PROT_005627,c81cb8703df5,ParR
PROT_005628,1ae84ce337fe,mexP
PROT_005629,1fe170cd7e80,mexQ
PROT_005630,6be002eb065a,MuxB
PROT_005631,672af27568bf,mexQ
PROT_005632,80bd21c9dfe9,mexM
PROT_005633,bf0f84935395,mexQ
PROT_005634,0c1109b4b3ec,Pseudomonas aeruginosa catB7
PROT_005635,b4dd8fc252e1,mexQ
PROT_005636,c4d7dbd33c6f,opmE
PROT_005637,b074957748e4,cprS
PROT_005638,e8c84de63fb9,TriC
PROT_005639,754fa399e79e,TriB
PROT_005640,41557b010724,bcr-1
PROT_005641,80818509683c,ParS
PROT_005642,2c240abda797,vanW gene in vanG cluster
PROT_005643,5e72f02eb9a2,Pseudomonas aeruginosa emrE
PROT_005644,497ae4b5138d,bcr-1
PROT_005645,b36593943124,opmE
PROT_005646,f478d82960eb,mexM
PROT_005647,01930e1ac68d,TriA
PROT_005648,ee8941fd2912,mexQ
PROT_005649,d48f696524d9,mexM
PROT_005650,afc0c234e05c,bcr-1
PROT_005651,43f4c12bf5a6,basR
PROT_005652,baed7542e718,opmE
PROT_005653,dc6b499d183c,mexP
PROT_005654,07f8035612a1,mexM
PROT_005655,191222339c76,TriA
PROT_005656,ab569e8c78e7,mexN
PROT_005657,25e713e9f1af,MuxB
PROT_005658,34568c4c2055,cprS
PROT_005659,f3701604a6ad,ParS
PROT_005660,ec11a1dcfcb6,PmpM
PROT_005661,70943be5d85a,mexN
PROT_005662,ce7aac83db21,MuxB
PROT_005663,edfca7dd65f1,cprS
PROT_005664,6bc58e10aacf,Pseudomonas aeruginosa emrE
PROT_005665,872a5b55ec52,mexM
PROT_005666,7262d4923732,ParS
PROT_005667,aae57343d7d6,TriC
PROT_005668,83f024f51091,adeF
PROT_005669,07214b161843,mexM
PROT_005670,730115dccc3b,bcr-1
PROT_005671,03daf4e0df44,mexN
PROT_005672,f4fe098ddd10,vanW gene in vanG cluster
PROT_005673,397c98cf2a1a,cprS
PROT_005674,7939b78809ac,mexQ
PROT_005675,b46daf7a1d0e,vanW gene in vanG cluster
PROT_005676,399acf70ce0e,TriB
PROT_005677,9bb269139830,opmE
PROT_005678,de642939c8e9,vanH gene in vanB cluster
PROT_005679,039d2a28d954,TriC
PROT_005680,d20f27804e42,cprS
PROT_005681,897abd973f84,MuxB
PROT_005682,3b05541eb1d7,PmpM
PROT_005683,0e773703d078,mexN
PROT_005684,8669beb92f59,adeF
PROT_005685,1d1d17a0d555,MuxC
PROT_005686,382bab3f2175,bcr-1
PROT_005687,d1e49f86929e,ParS
PROT_005688,9b233ed72970,MuxC
PROT_005689,b77c45e5813e,bcr-1
PROT_005690,aa088a743f07,adeF
PROT_005691,0f52fcf48f1c,PmpM
PROT_005692,1836861fca8a,MuxB
PROT_005693,065b1aff2fd5,Pseudomonas aeruginosa catB7
PROT_005694,9468f3a658a6,vanH gene in vanB cluster
PROT_005695,e5a31973e738,mexP
PROT_005696,716535c94184,opmE
PROT_005697,846c2f8b388b,opmE
PROT_005698,8a9744a97ba4,Pseudomonas aeruginosa soxR
PROT_005699,7cae02e39be3,cprS
PROT_005700,66bfc5deefd8,ParR
PROT_005701,8a0a828d3d6e,vanH gene in vanB cluster
PROT_005702,05a277a62fbf,opmE
PROT_005703,bf16369ba116,mexP
PROT_005704,2e0b017d1dc1,opmE
PROT_005705,0bb540f7c9c9,vanW gene in vanG cluster
PROT_005706,bfe2c0b81d69,mexN
PROT_005707,fd33e047093e,MuxC
PROT_005708,f96bc7a94380,cprS
PROT_005709,f2cf6d43256f,mexP
PROT_005710,800a315222e8,bcr-1
PROT_005711,0d45c6697487,TriC
PROT_005712,0b7327bc58b1,rmtF
PROT_005713,193318e478a9,vanW gene in vanG cluster
PROT_005714,639c20ae3ca2,ParS
PROT_005715,172ab007804c,ParS
PROT_005716,425159ccfba1,bcr-1
PROT_005717,91d5aedb251d,Pseudomonas aeruginosa emrE
PROT_005718,b11cc5a98d8b,Pseudomonas aeruginosa soxR
PROT_005719,a9ab64287e53,opmE
PROT_005720,d024829b39b2,TriB
PROT_005721,bfcc8639cd37,mexQ
PROT_005722,b857f2bfa69b,ParS
PROT_005723,d3d7ebbb9015,opmE
PROT_005724,1be2945d8425,ParS
PROT_005725,3411de59b80a,opmE
PROT_005726,d318d7793b97,vanH gene in vanB cluster
PROT_005727,6e4f8f425b2f,MuxA
PROT_005728,0457a1538abe,ParS
PROT_005729,c4017d471fff,mexN
PROT_005730,133951d040fa,aadA6
PROT_005731,2ebc68f21329,aadA6
PROT_005732,818631534757,ParS
PROT_005733,65beea40ea82,MuxA
PROT_005734,b88151e6ee4c,cprS
PROT_005735,6af81e67d0aa,mexN
PROT_005736,a1dbeeb9029d,aadA6
PROT_005737,10ea5b18db32,mexP
PROT_005738,a6e724f54362,mexM
PROT_005739,198654245194,TriC
PROT_005740,9f1998ff3162,ParS
PROT_005741,ad99603fee9f,vanW gene in vanG cluster
PROT_005742,661ee3df0ab8,Pseudomonas aeruginosa CpxR
PROT_005743,e0321f3b0baf,mexN
PROT_005744,834193f02052,MuxC
PROT_005745,e72b26a52a6d,ParS
PROT_005746,5113d9a81984,bcr-1
PROT_005747,e17a2c11fc1d,vanW gene in vanG cluster
PROT_005748,fdd2cb979b9b,cprS
PROT_005749,3aeeb99ce398,Pseudomonas aeruginosa catB7
PROT_005750,b9d55878e2fd,cmlA4
PROT_005751,6c6680c69885,MuxA
PROT_005752,5f3d28d16a4f,MuxC
PROT_005753,d55b7a753d87,ParS
PROT_005754,692dc1aeb25a,Pseudomonas aeruginosa catB7
PROT_005755,8d16166388d6,cprS
PROT_005756,1b4f08975c00,Pseudomonas aeruginosa emrE
PROT_005757,62098503084a,MuxC
PROT_005758,1c156c49eddf,GES-6
PROT_005759,ce1f773b066f,arr-3
PROT_005760,95c121aeba80,opmE
PROT_005761,fa0158852584,QnrS2
PROT_005762,2a87881fe833,mexM
PROT_005763,99c3ba751940,opmE
PROT_005764,f482c2551dd8,PmpM
PROT_005765,54cbb9e07817,mexM
PROT_005766,2ba61d4ffcd9,ParR
PROT_005767,da9695925274,ParS
PROT_005768,b6d9fb3dd5a9,EreA
PROT_005769,fd43806d2e60,floR
PROT_005770,2d285df7fa40,mexM
PROT_005771,3e15edcaa785,PmpM
PROT_005772,3da7d5afa141,opmE
PROT_005773,95cc0ad5e622,mexQ
PROT_005774,434fda252000,TriC
PROT_005775,5aa1da850b03,TriA
PROT_005776,7ff3374e87fc,bcr-1
PROT_005777,7cf4c6ce40fe,TriA
PROT_005778,491038155561,mexQ
PROT_005779,d8e0781d4b1f,MuxC
PROT_005780,1dff39ce85bf,mexM
PROT_005781,7079f0a29ed6,Pseudomonas aeruginosa catB7
PROT_005782,7e841d4da388,cmlB
PROT_005783,3413da7f41b6,vanW gene in vanG cluster
PROT_005784,4d8850e82368,opmE
PROT_005785,795e200905b2,mexN
PROT_005786,6edab60fc39a,rsmA
PROT_005787,5f2adcb5748a,mexM
PROT_005788,0e60d345dfeb,cprS
PROT_005789,a1fa8804a0fb,vanW gene in vanG cluster
PROT_005790,3a6ab1ef77b3,dfrA21
PROT_005791,c29a14ba8174,cmx
PROT_005792,85f2003fc883,Pseudomonas aeruginosa catB7
PROT_005793,1fe4450e10d7,PmpM
PROT_005794,e55ded7beb9d,opmE
PROT_005795,534821688d77,mexQ
PROT_005796,59b37be4d88f,catB11
PROT_005797,2af0cb058071,QnrVC6
PROT_005798,d069429ed145,dfrA27
PROT_005799,90b75abece0a,ParS
PROT_005800,5f3332c3eb8a,cprS
PROT_005801,ad6c7c3295d3,vanW gene in vanG cluster
PROT_005802,e9d8b6a86d3c,bcr-1
PROT_005803,0fd864f760e0,cprS
PROT_005804,bb4626a05c5c,ParR
PROT_005805,cf075c9c4a82,vanW gene in vanG cluster
PROT_005806,f7959219ccd6,mexM
PROT_005807,5b4f10097df3,TriC
PROT_005808,eeeba4965854,TriA
PROT_005809,1d6dfe2e6866,Pseudomonas aeruginosa catB7
PROT_005810,96d452dbf1c5,MuxB
PROT_005811,194ad9ae6d82,bcr-1
PROT_005812,b526fa9dc83d,opmE
PROT_005813,172124579571,MuxC
PROT_005814,672d1e4446a7,TriC
PROT_005815,03945816a632,mexM
PROT_005816,c842abd592ba,PmpM
PROT_005817,643904315d0a,mexQ
PROT_005818,6e952b76f0c5,TriC
PROT_005819,b378a0e70da9,MuxA
PROT_005820,0a0bad16293f,OprA
PROT_005821,53399d2a0905,PER-4
PROT_005822,24b5d2ec6f8f,catB3
PROT_005823,72bc5b2f4355,mexM
PROT_005824,1d95a9fd7f0f,GES-15
PROT_005825,5e68ef465bc8,MuxC
PROT_005826,8aca3b185f73,mexP
PROT_005827,5258bc51bc00,opmE
PROT_005828,399aa0577fdf,Pseudomonas aeruginosa ampR with mutation conferring resistance to aztreonam
PROT_005829,551f2b6883bb,CTX-M-15
PROT_005830,30999c929edc,mexM
PROT_005831,a556e9e80ecf,KBL-1
PROT_005832,1853fc0a9ade,dfrA5
PROT_005833,1bfed067ca19,catB8
PROT_005834,af991c1a135a,aadA5
PROT_005835,3d909360b89c,MuxA
PROT_005836,5afde70c9e9b,GES-2
PROT_005837,f32f4c73669d,ParS
PROT_005838,bd328ad8790a,VEB-38
PROT_005839,29ce0585c1d3,dfrA5
PROT_005840,c91dbd8f4f12,aadA
PROT_005841,44af17c10565,sul1
PROT_005842,a08b6c8176cb,ArmR
PROT_005843,48ec56cdef62,mexP
PROT_005844,46af19c60b01,opmE
PROT_005845,c1219748f1eb,mexM
PROT_005846,0a2377ac6aa7,vanW gene in vanG cluster
PROT_005847,df9c225bdb58,vanW gene in vanG cluster
PROT_005848,983025cc1d0f,TriA
PROT_005849,9f59193245cd,mexP
PROT_005850,4ca2d867011e,bcr-1
PROT_005851,bc0d57293c4c,ParS
PROT_005852,97341880bdf0,SCO-1
PROT_005853,88a5211822be,QnrVC1
PROT_005854,6083c14c12f7,ParR
PROT_005855,dc3303c54a65,opmE
PROT_005856,b53e5b66717b,Pseudomonas aeruginosa catB7
PROT_005857,71355f5e98c6,mexM
PROT_005858,94a2dae4b208,mexN
PROT_005859,f8928e349d0b,ParS
PROT_005860,4b092fc83aa4,ParS
PROT_005861,2a23da6a50af,PmpM
PROT_005862,7f6010ec0740,aadA
PROT_005863,50036b8a27ff,adeF
PROT_005864,e1bc66381c23,opmE
PROT_005865,1a91151f708e,ParR
PROT_005866,7dc47008bc15,qacL
PROT_005867,76dca41f6076,mexN
PROT_005868,e3f9614bbd22,Pseudomonas aeruginosa emrE
PROT_005869,811340df2fe3,bcr-1
PROT_005870,48be0b77dc8b,opmE
PROT_005871,b15aabd68049,aadA7
PROT_005872,b5343fabb944,Pseudomonas aeruginosa CpxR
PROT_005873,5b61595b7466,Pseudomonas aeruginosa emrE
PROT_005874,56b05343209d,mphA
PROT_005875,96376783cea7,ParR
PROT_005876,ef3ab5d481c0,opmE
PROT_005877,4632ff741faa,mexQ
PROT_005878,f008b7054050,MuxC
PROT_005879,cb214f3c509d,Pseudomonas aeruginosa catB7
PROT_005880,db784c9ee3d8,cprS
PROT_005881,163708319ba5,TriB
PROT_005882,eb72d604c613,mexN
PROT_005883,9f1c3b0ff8a6,TriB
PROT_005884,f4fd86c44aa8,Pseudomonas aeruginosa catB7
PROT_005885,4eb7bee1e13f,mexQ
PROT_005886,54af7d911d09,MuxB
PROT_005887,ad5d65b5e748,TriC
PROT_005888,de34d063539e,mexP
PROT_005889,d6426a5cc79b,mexN
PROT_005890,5de82e444367,mexQ
PROT_005891,06928ffa8032,MuxC
PROT_005892,15456a440736,mexP
PROT_005893,a430f8465dd1,mexQ
PROT_005894,7d1410a57d6c,opmE
PROT_005895,000da969a888,MuxB
PROT_005896,b75cfa462a38,ParS
PROT_005897,acbacaa9f0a6,MuxA
PROT_005898,1eb465ab9eb5,MuxA
PROT_005899,2f068d480afc,mexN
PROT_005900,35aa3b96ec4d,opmE
PROT_005901,0a3f4ee59e21,mexP
PROT_005902,55f7779f61fd,ArmR
PROT_005903,de64accf736a,mexN
PROT_005904,d1628abb1351,PmpM
PROT_005905,0a00eec7490f,vanH gene in vanB cluster
PROT_005906,998d3fd1e88b,mexP
PROT_005907,94271832bc87,aadA
PROT_005908,d824ad92d6dc,ParS
PROT_005909,641d8ae2029f,aadA10
PROT_005910,74b21731b5c6,MuxA
PROT_005911,42d1431840de,Pseudomonas aeruginosa CpxR
PROT_005912,aeecd227fd03,PmpM
PROT_005913,c515c8fab99e,VEB-5
PROT_005914,98d5f92e4764,cprS
PROT_005915,f59b39f87527,bcr-1
PROT_005916,56b983750b8e,cprS
PROT_005917,e878d66885f7,GES-20
PROT_005918,7f91101c1a3f,TriC
PROT_005919,94cd6c1e4e7d,aadA6
PROT_005920,de594236d840,rsmA
PROT_005921,7089046514ff,opmE
PROT_005922,1e39b4975a67,mexQ
PROT_005923,4f033bd1f83b,TriC
PROT_005924,53a5097b1e0b,MuxA
PROT_005925,cabbe3fe5db0,Pseudomonas aeruginosa soxR
PROT_005926,10a0ea705ff4,MuxB
PROT_005927,3e4e3c5de331,cprS
PROT_005928,c358dc21322e,ParS
PROT_005929,a89fa6a2f1d2,opmE
PROT_005930,770cdbda20ce,MuxA
PROT_005931,4c5eee0f9a8e,mexQ
PROT_005932,34c2a2cf4bb9,bcr-1
PROT_005933,ea9cecc3d51b,mexN
PROT_005934,c4b0c96709d9,bcr-1
PROT_005935,bdab0111541c,opmE
PROT_005936,85a0e6c97d96,TriB
PROT_005937,e91053681577,cprS
PROT_005938,9b7e033e111b,vanW gene in vanG cluster
PROT_005939,cafbe04b936f,ParR
PROT_005940,e0729eef284f,ArmR
PROT_005941,74d12a441361,basR
PROT_005942,eb2426e96f18,mexN
PROT_005943,696e614ddcc2,bcr-1
PROT_005944,5e15c71ba2e6,opmE
PROT_005945,a82cee008660,mexQ
PROT_005946,494a8c23152a,cprS
PROT_005947,5d9a7bff6a22,Pseudomonas aeruginosa catB7
PROT_005948,d6ec46d183fd,bcr-1
PROT_005949,e2b406f6004a,mexN
PROT_005950,552038ea0e56,mexM
PROT_005951,8ae945093723,PmpM
PROT_005952,32e8ea0cf606,mexQ
PROT_005953,c8ddd7a36584,opmE
PROT_005954,56f024990f80,ParS
PROT_005955,509202880e20,mexQ
PROT_005956,bb4f7a4a9a89,MuxC
PROT_005957,fa543bfbfc4f,adeF
PROT_005958,21f2ff5012d6,Pseudomonas aeruginosa catB7
PROT_005959,e84b49393f43,vanW gene in vanG cluster
PROT_005960,cda7d06e95ae,ParS
PROT_005961,70d9d4eaffd0,ParR
PROT_005962,37e2b88ab9e8,mexM
PROT_005963,388b047f0225,vanW gene in vanG cluster
PROT_005964,3a9985e56936,ParR
PROT_005965,9f28a7bc0a0f,adeF
PROT_005966,2a29120039ca,mexM
PROT_005967,17244200580f,ParS
PROT_005968,72e64fd2cf4a,adeF
PROT_005969,9f3fcbdccb9f,mexQ
PROT_005970,69b7a31d61e7,ParS
PROT_005971,81c95c6a5bd9,bcr-1
PROT_005972,0ba100f0b1ef,TriC
PROT_005973,8969adfefe85,cprS
PROT_005974,6063ef4bad6e,mexQ
PROT_005975,27834212c5d8,TriA
PROT_005976,922a431e5ebf,mphE
PROT_005977,e5ce44a74c88,mexQ
PROT_005978,2b7670d05df4,ParR
PROT_005979,371a2944e31f,VEB-5
PROT_005980,204e35cbc2b1,aadA7
PROT_005981,8707e881dca6,opmE
PROT_005982,587373b7025f,MuxC
PROT_005983,1560bff76aed,MuxA
PROT_005984,974058738865,MuxA
PROT_005985,c29c41638381,mexN
PROT_005986,807fadad324b,catII
PROT_005987,206ceea96057,ParR
PROT_005988,a956ab44b7df,adeF
PROT_005989,82fa53561da4,mexQ
PROT_005990,4273e196be4b,mexM
PROT_005991,252271575f28,mexP
PROT_005992,3e0be4b25b14,bcr-1
PROT_005993,51fda560bd59,MuxB
PROT_005994,7fd4cdbdd4a9,TriA
PROT_005995,98e0027c69ab,mexN
PROT_005996,f4a30cf61cfa,ArmR
PROT_005997,a989028f4759,ParR
PROT_005998,89706e2aa167,mexN
PROT_005999,2c7aa6f7e373,mexQ
PROT_006000,e5a03a37242a,cprS
PROT_006001,692a2b3d331e,TriC
PROT_006002,df80bb75f88b,MuxC
PROT_006003,1c4f53a9e276,Pseudomonas aeruginosa CpxR
PROT_006004,cb8956c707f4,mexP
PROT_006005,768335921378,TriC
PROT_006006,19b284757ecf,bcr-1
PROT_006007,027def096ff2,cprS
PROT_006008,0f1a570daec7,MuxA
PROT_006009,ea863ae4a40c,MuxB
PROT_006010,dd44fbc14798,PmpM
PROT_006011,4538dfd51d96,basR
PROT_006012,f5a0902d79eb,cprS
PROT_006013,eb6a1f291c3d,SHV-5
PROT_006014,aceab38880c2,TriA
PROT_006015,4701035b4393,ParS
PROT_006016,e6de71295c58,aadA
PROT_006017,800b6f4fb638,dfrA1
PROT_006018,1ea97cec0ed9,MuxC
PROT_006019,909c18a2a928,mexP
PROT_006020,c2c0695afce4,opmE
PROT_006021,f5a481096488,mexM
PROT_006022,96073ca6b1b7,ParS
PROT_006023,a66cd43f2373,MuxA
PROT_006024,9d69219d4cae,MuxC
PROT_006025,95fef1e2955d,PmpM
PROT_006026,9615f177373f,mexQ
PROT_006027,f77b659675ec,adeF
PROT_006028,7aec3ba85500,MuxB
PROT_006029,2d9df2d0124f,adeF
PROT_006030,c53b7eb93182,adeF
PROT_006031,4b0c01b7e829,adeF
PROT_006032,24c4fa51fb30,adeF
PROT_006033,45fa1973e51e,adeF
PROT_006034,5c6b8ba2936e,bcr-1
PROT_006035,1325927ee91c,opmE
PROT_006036,5cd0196d5dda,mexQ
PROT_006037,72d3280f5e5a,cprS
PROT_006038,bceb88962a88,vanH gene in vanB cluster
PROT_006039,ae2e937921c9,TriB
PROT_006040,1640cfb6f03e,vanW gene in vanG cluster
PROT_006041,66d8daf78773,Pseudomonas aeruginosa emrE
PROT_006042,881e29685a54,vanW gene in vanG cluster
PROT_006043,b69ac985ad42,mexN
PROT_006044,7241e873bc73,mexQ
PROT_006045,557b1e309b3c,mexP
PROT_006046,29c38af29455,vanW gene in vanG cluster
PROT_006047,39ed97945134,qacJ
PROT_006048,65ee987781a1,mexM
PROT_006049,e84ce309861e,TriA
PROT_006050,40419fed1ab3,TriB
PROT_006051,3e6ca78d64dc,TriC
PROT_006052,a370c907b25e,vanW gene in vanG cluster
PROT_006053,4ce5d9d59f4c,AFM-1
PROT_006054,f29373a168ca,BRP(MBL)
PROT_006055,1024db757ed5,cprS
PROT_006056,421c3b68894a,mexM
PROT_006057,c2fae086a391,opmE
PROT_006058,caa7183845c7,MuxB
PROT_006059,9e22ccc72295,TriB
PROT_006060,29e57a5047f7,mexM
PROT_006061,312d5df73f9d,mexM
PROT_006062,1803f472ee06,TriA
PROT_006063,6562000e167e,MuxC
PROT_006064,4be5279d68c2,mexN
PROT_006065,e427d6a4f71f,ParR
PROT_006066,fc7b122b980e,TriA
PROT_006067,c31ca8ac6212,mexP
PROT_006068,3337b3932b9d,mexQ
PROT_006069,89f26b5ae329,MuxB
PROT_006070,aff8b6a3b296,mexN
PROT_006071,3b12609e1bd4,mexM
PROT_006072,de348ebdf55a,mexQ
PROT_006073,fc40b7530fac,mexQ
PROT_006074,e1c90323d195,MuxC
PROT_006075,e1c934ae94a7,vanW gene in vanG cluster
PROT_006076,69950c737987,TriA
PROT_006077,40bd7acfe155,mexQ
PROT_006078,73547529488a,cprS
PROT_006079,4b06556f7eb3,PmpM
PROT_006080,292edde667b9,Pseudomonas aeruginosa catB7
PROT_006081,83f8683b463d,cprS
PROT_006082,80a34a95208d,mexQ
PROT_006083,6622dae28949,SIM-1
PROT_006084,ea21a3406124,MuxB
PROT_006085,e4367fd1f743,ParS
PROT_006086,d34326a527e0,vanW gene in vanG cluster
PROT_006087,30e5ffbf960f,mexN
PROT_006088,17758d1f62c9,opmE
PROT_006089,be953bc00dfe,adeF
PROT_006090,dc254dadf361,Pseudomonas aeruginosa emrE
PROT_006091,61b79cbf72bf,ArmR
PROT_006092,5aa932d88c0a,mexM
PROT_006093,7c61bcf222e6,mexN
PROT_006094,983ca1a11946,mexM
PROT_006095,6ae714a3fe0f,Pseudomonas aeruginosa catB7
PROT_006096,1c2a217b7b32,opmE
PROT_006097,06e0d3382672,mexQ
PROT_006098,5a6ea2d90404,TriC
PROT_006099,11a15dec8a63,TriB
PROT_006100,b1343e243267,MuxC
PROT_006101,3885af9b66f5,MuxA
PROT_006102,ff3d58e60448,cprS
PROT_006103,396cca55b8b4,mexM
PROT_006104,648825546198,vanW gene in vanG cluster
PROT_006105,d62747617835,bcr-1
PROT_006106,6626485aa16e,mexQ
PROT_006107,bc6fb3b57bf7,ParS
PROT_006108,73da79da60cc,DfrB9
PROT_006109,be9f290b921b,basR
PROT_006110,dcb2ed4c7a25,Pseudomonas aeruginosa catB7
PROT_006111,0e4007dc355e,MuxC
PROT_006112,da5b047daece,mexM
PROT_006113,742566b19c0d,mexN
PROT_006114,71801f5b85f1,mexQ
PROT_006115,181588d6def7,PmpM
PROT_006116,6947e1b647b1,aadA23
PROT_006117,209a5633a772,AFM-2
PROT_006118,3259006c32ad,arr-3
PROT_006119,059089ff4f1a,cmlA8
PROT_006120,2dc104ac448b,QnrVC4
PROT_006121,2acd4418ff93,adeF
PROT_006122,080b1d1ddbc1,PmpM
PROT_006123,9a9d6997ccec,TriB
PROT_006124,2a67187d3261,YajC
PROT_006125,f88e0ae3d4b6,ParS
PROT_006126,098c82dc0772,opmE
PROT_006127,84e19287e70c,mexQ
PROT_006128,9b8333451a6c,mexP
PROT_006129,504138422494,adeF
PROT_006130,f14a2d1c5f29,MuxB
PROT_006131,b847d2ff5943,adeF
PROT_006132,0b94e962e12f,TriC
PROT_006133,28b9419318c0,vanW gene in vanG cluster
PROT_006134,da6b01c02eae,mexQ
PROT_006135,078928029efa,MuxB
PROT_006136,6120cd13432d,mexN
PROT_006137,3fe59361a1dd,MuxC
PROT_006138,52e0303a5ad8,bcr-1
PROT_006139,d9cf19359a2f,opmE
PROT_006140,6a32950f9949,MuxC
PROT_006141,31faac550f92,ParS
PROT_006142,6f1c5a7867bc,ParR
PROT_006143,668731a3b2ef,ParR
PROT_006144,1e5c671208f3,Pseudomonas aeruginosa CpxR
PROT_006145,247fb0271ade,vanW gene in vanG cluster
PROT_006146,be081c007132,PmpM
PROT_006147,bf8d1c7e1e1b,mexN
PROT_006148,7af081a5ca4c,YajC
PROT_006149,9e9c110c69e7,TriC
PROT_006150,a76d5c49f992,opmE
PROT_006151,4454fb3646d2,mexP
PROT_006152,321056aefc5a,mexM
PROT_006153,c6e96277c3e0,mexM
PROT_006154,8f04070995df,mexM
PROT_006155,798103770502,cprS
PROT_006156,7755da49187f,mexM
PROT_006157,ce4f3dae68ef,ParS
PROT_006158,e91d5c2bd187,mexN
PROT_006159,77076d86ba1a,TriC
PROT_006160,a3f4798774d0,MuxB
PROT_006161,831e07abc05d,bcr-1
PROT_006162,3fd9f1ed40a2,mexM
PROT_006163,c6214ec732e0,TriC
PROT_006164,23535c1b2a1d,MuxC
PROT_006165,f086396938a6,MuxC
PROT_006166,aee728d3ba83,VEB-34
PROT_006167,3eb3faa50510,tet(C)
PROT_006168,60847eff38ca,mexQ
PROT_006169,9dee9248f96c,mexQ
PROT_006170,5b08b36936b0,PmpM
PROT_006171,c4458f40df3d,sul1
PROT_006172,6bef2a60f960,adeF
PROT_006173,dd5a96e35d45,mexN
PROT_006174,59ec4ccffcd7,ParS
PROT_006175,54b8e0b3fcd3,qacJ
PROT_006176,dd1948db59e4,aadA
PROT_006177,3dbe7393f6e1,basR
PROT_006178,e5c84009fbdc,bcr-1
PROT_006179,6cb54d6057a0,mexP
PROT_006180,28205222d839,mexQ
PROT_006181,1b43528f9dad,Pseudomonas aeruginosa emrE
PROT_006182,69e5fb71cac5,Pseudomonas aeruginosa catB7
PROT_006183,5d63fd0707de,vanW gene in vanG cluster
PROT_006184,875ecd300bd7,mexM
PROT_006185,49b801b203dc,ParS
PROT_006186,e579d9362a68,bcr-1
PROT_006187,3652fe4f2359,adeF
PROT_006188,d2f87edc14a0,TriC
PROT_006189,cbb2cab61fa0,qacJ
PROT_006190,3d5909773ed5,mexM
PROT_006191,2eb4e8414cb1,MuxB
PROT_006192,543d28ec746f,mexM
PROT_006193,c67da0f87702,ParS
PROT_006194,91aa5f9b34cf,opmE
PROT_006195,4baed27b8bbd,mexM
PROT_006196,f07dfc175c31,Pseudomonas aeruginosa catB7
PROT_006197,43d27bc8b925,MuxB
PROT_006198,7ffc7b8f870c,TriC
PROT_006199,57ff44050f92,PmpM
PROT_006200,d2ec567b8a57,mexN
PROT_006201,e0a35e04ce51,MuxA
PROT_006202,99b6f9325d68,adeF
PROT_006203,77419fa8591c,PmpM
PROT_006204,fbf9793419cd,TriC
PROT_006205,5c9f208755e8,mexN
PROT_006206,e8e6dcef825f,basR
PROT_006207,607ef61a8b1b,opmE
PROT_006208,0723aed91295,vanW gene in vanG cluster
PROT_006209,500ef2604b97,bcr-1
PROT_006210,f4acfb9f7c54,opmE
PROT_006211,13488babbe78,MuxB
PROT_006212,828142c3be3a,PmpM
PROT_006213,8d8ef3fa86e1,ParS
PROT_006214,eae1c98f9cab,mexQ
PROT_006215,2707a0d89461,opmE
PROT_006216,b317eada0e1d,MuxB
PROT_006217,a246717aea16,adeF
PROT_006218,0fe2d71303c9,MuxC
PROT_006219,afda1b67b0bb,MuxC
PROT_006220,2641405c6003,mexQ
PROT_006221,0032bc8c5037,adeF
PROT_006222,b7367263dd77,mexM
PROT_006223,91a62656e567,adeF
PROT_006224,19040a25d9f1,Pseudomonas aeruginosa soxR
PROT_006225,ad38a8ad27fb,adeF
PROT_006226,961eb6ccabca,adeF
PROT_006227,57b24e99d029,mexQ
PROT_006228,74890bc2d461,Pseudomonas aeruginosa soxR
PROT_006229,0eb5cc92c317,ParS
PROT_006230,a0b6dd18f2af,mexM
PROT_006231,d0a98ccb95e7,mexN
PROT_006232,107eff36b6fb,vanH gene in vanB cluster
PROT_006233,b104f866a948,cprS
PROT_006234,d754d85d417e,MuxB
PROT_006235,efd0c49e7b74,PmpM
PROT_006236,4e27106cfba8,MuxC
PROT_006237,876e476917db,MuxB
PROT_006238,72236c0da7f7,adeF
PROT_006239,15f0a0e1c7af,MuxB
PROT_006240,e3047d2fe082,qacL
PROT_006241,5a1e1edfc750,vanW gene in vanG cluster
PROT_006242,02a75effbcb2,mexM
PROT_006243,0e8ba5169c18,ParS
PROT_006244,21eadb7ef8cc,bcr-1
PROT_006245,ed148933980d,adeF
PROT_006246,51a7541f897c,cprS
PROT_006247,b039dc98b135,Pseudomonas aeruginosa catB7
PROT_006248,be1648bf8a4d,cprS
PROT_006249,1fb1ef98c05f,opmE
PROT_006250,690bc8c34533,mexQ
PROT_006251,f2ff5779fe53,mexN
PROT_006252,62f36921cbee,mexM
PROT_006253,5913133d000b,opmE
PROT_006254,0385abe83363,mexQ
PROT_006255,e336d4c45c6e,cprS
PROT_006256,950923d3daa6,MuxC
PROT_006257,99b045387804,vanH gene in vanB cluster
PROT_006258,bbbb2b9c4475,PmpM
PROT_006259,f595dcdf133e,MuxA
PROT_006260,8a119ef389b4,Pseudomonas aeruginosa catB7
PROT_006261,11bdde3e47ac,vanW gene in vanG cluster
PROT_006262,410bcfe8a321,opmE
PROT_006263,29d3245db29c,mexQ
PROT_006264,b361376aca60,ParS
PROT_006265,51cac2ef8866,MuxA
PROT_006266,caf54dfeba0e,vanW gene in vanG cluster
PROT_006267,ccd06d004b6e,TriC
PROT_006268,d46d6c6ba831,mexM
PROT_006269,b99504adcc2f,MuxA
PROT_006270,2b69493d45ec,ParS
